year,month,CLOUDY_PIXEL_PERCENTAGE,volume_m2_area_fmask_deepwatermap,volume_km2_area_fmask_deepwatermap,volume_m2_area_deepwatermap,volume_km2_area_deepwatermap,volume_km2_area_ndwi,volume_m2_area_fmask_ndwi,volume_km2_area_fmask_ndwi,volume_m2_area_mndwi,volume_km2_area_mndwi,volume_m2_area_fmask_mndwi,volume_km2_area_fmask_mndwi,volume_m2_area_ndwi
2021,3,31.7051,4.888475390396738,6.680309535527668e-07,44.8641,2.835606186789144e-06,0.0,6.277472751192144,7.670663872121805e-07,32.54269955183066,2.0628110947548302e-06,44.8641,2.701260153066127e-06,0.0
2021,3,57.640361,6.0966957812498155,7.541769994284476e-07,35.53877698508952,2.192614938403399e-06,2.1645893888185858e-07,5.018667978841441,6.773136777823356e-07,44.8641,2.7568840635274306e-06,15.273685298380068,1.2661455391356495e-06,0.8931469868350227
2021,3,47.945825,6.937141812170901,8.130661289357765e-07,37.113980822405075,2.2737057427400474e-06,5.466164681679273e-08,44.8641,2.9328087258554574e-06,38.307368100088304,2.3351407976453057e-06,44.8641,9.809688693521198e-06,0.18911398618111103
2021,3,81.967545,10.319427433212297,1.0238785699582479e-06,5.781994588162141,7.317388220709866e-07,0.0,39.59479765696696,2.4014171079366638e-06,0.601763880809847,1.665763309035026e-07,44.8641,8.414482684494184e-06,0.0
2021,3,16.633209,6.562735492752515,7.874056046323823e-07,7.218643639162111,8.314246376827903e-07,0.0,44.8641,2.9205697200241153e-06,3.763199970665304,5.714817694022275e-07,44.8641,9.765821722180233e-06,0.0
2021,4,55.704592,11.105797908966505,1.061275532220683e-06,44.8641,2.9328087258554574e-06,0.0,8.016912105074384,8.834847566900223e-07,44.8641,9.809452373136868e-06,44.8641,4.372222510556379e-06,0.0
2021,4,58.179734,9.006021584132068,9.47990821240721e-07,44.8641,2.9328087258554574e-06,0.0,0.3593097195498365,9.992231813994563e-08,44.8641,5.4885113859797615e-06,6.669407502562142,7.95011312928882e-07,0.0
2021,4,86.410683,7.736770190290861,8.652149363910618e-07,36.06767335190236,2.2198422919557336e-06,0.0,2.3737019384178333,4.0755298162050027e-07,44.8641,7.163343489763391e-06,22.877515094324153,1.6396499065667342e-06,0.0
2021,4,41.829134,6.348788436582236,7.721511915672309e-07,41.724739703122054,2.5110655925464448e-06,7.112813533867137e-08,44.8641,2.814793964312658e-06,44.8641,2.7076703434910348e-06,44.8641,9.690553679771631e-06,0.2545707976035289
2021,4,3.684391,5.167518740789367,6.879267287327028e-07,9.343733115707673,9.700151191739341e-07,8.2775884849659e-10,44.8641,2.9208062225522582e-06,5.950585289340886,7.437593295776534e-07,44.8641,9.744050706773976e-06,0.0008277588484965912
2021,4,23.158938,5.296882077078372,6.971503273302363e-07,10.72908604469216,1.0433604657139356e-06,0.0,44.8641,2.587012466896007e-06,5.155530633910578,6.870719773868712e-07,44.8641,8.630952156539027e-06,0.0
2021,5,82.204563,10.208154456801228,1.0185868258910732e-06,44.8641,2.9328087258554574e-06,4.2718269145627644e-08,35.63410466901018,2.1975223658623433e-06,44.8641,9.096503313666036e-06,44.8641,7.836413484378804e-06,0.13916821816477826
2021,5,62.11299,9.14609254152383,9.571257313902012e-07,44.8641,2.9328087258554574e-06,0.0,0.6208344199332245,1.7181908669507815e-07,44.8641,9.123059816854944e-06,5.724373803220538,7.276304633472385e-07,0.0
2021,5,92.501703,8.003766287066744,8.826274350255081e-07,44.8641,2.7397339744436276e-06,0.0,2.3908620329479318,4.094745646616529e-07,44.8641,6.211888082409088e-06,26.569428535245354,1.8050446355485948e-06,0.0
2021,5,51.832164,5.020741109230688,6.774614918624243e-07,44.8641,2.9328087258554574e-06,1.646648852187861e-08,44.8641,2.9293794391974014e-06,44.8641,3.214636647971601e-06,44.8641,9.719946027572478e-06,0.042956776400112646
2021,5,0.098198,10.180802440253254,1.0172860619862927e-06,9.823361314910434,1.000287442776095e-06,8.345582961806703e-08,0.5925527603111723,1.6404406608241375e-07,5.035795982832223,6.785349035030066e-07,5.199032842779875,6.901736824311818e-07,0.2994128206544635
2021,5,37.049493,9.352799197092255,9.706063754942884e-07,14.035478156697938,1.2029109837616534e-06,5.025678723015001e-10,0.5183537293635827,1.4364572303017628e-07,4.892860153690245,6.683435869288431e-07,4.835271515282318,6.642375202511365e-07,0.0005025678723015017
2021,6,78.016859,4.583725223177447,6.463022837797313e-07,44.8641,2.9328087258554574e-06,0.0,44.8641,2.9244720117384564e-06,44.8641,9.289074886845665e-06,44.8641,9.722663711992254e-06,0.0
2021,6,16.051203,4.160391997693234,6.161186486256234e-07,11.788355049186364,1.0937355042081567e-06,6.970912016982006e-08,44.8641,2.9328087258554574e-06,4.270985720234855,6.240039748192212e-07,44.8641,9.809688693521198e-06,0.24940912588543576
2021,6,15.327692,14.467318749548694,1.2249648445108838e-06,11.438995201459987,1.0771212016061893e-06,6.016033059609153e-08,2.799529779122341,4.563020652337459e-07,4.054839018291949,6.06339026090671e-07,4.793840840168701,6.612835154470311e-07,0.21210881997080874
2021,6,61.731737,4.618139187638945,6.487559975092034e-07,44.8641,2.9328087258554574e-06,0.0,44.8641,2.7559935232533826e-06,44.8641,8.538698586506817e-06,44.8641,9.461381987069132e-06,0.0
2021,6,98.437863,9.852578241677586,1.0016768951289286e-06,44.8641,2.9328087258554574e-06,0.0,26.705406999636885,1.8111363605105414e-06,44.8641,9.809688693521198e-06,44.8641,7.1795314360898886e-06,0.0
2021,6,1.48189,15.043299164946156,1.2543798464485306e-06,16.335347694762365,1.3203640518001162e-06,3.7074727567841963e-07,2.9439776398937982,4.7356674978810337e-07,4.020979230559023,6.022920395090466e-07,28.822233758023607,1.9052740185518904e-06,2.045020127802852
2021,7,60.535111,22.16714733503441,1.606029542979493e-06,44.8641,2.9328087258554574e-06,7.352272343610791e-08,2.9711852849021203,4.768186595500542e-07,44.8641,8.714580032543251e-06,5.1654739959378455,6.877809385398566e-07,0.2632811186278112
2021,7,45.526554,5.626924435046473,7.206823288803535e-07,44.8641,2.9328087258554574e-06,5.244443561546259e-08,44.8641,2.602059940249035e-06,44.8641,4.244225482394493e-06,44.8641,8.020920624443225e-06,0.1798418757820393
2021,7,16.656474,16.747506544775412,1.3414127768047437e-06,26.244799432403642,1.7905015149301623e-06,1.500017284739894e-07,2.018355980917621,3.677614312606284e-07,4.268085572976904,6.23797194482934e-07,4.813313257472101,6.626718977049607e-07,0.5414737172675418
2021,7,0.00644,4.33660808077922,6.286828454331611e-07,17.962236351037333,1.4025782431454382e-06,3.8975616637782347e-07,44.8641,2.890120019525848e-06,3.936453337094352,5.921893430790063e-07,44.8641,9.669491625518356e-06,2.2147730629236815
2021,7,54.74252,3.8173430446609498,5.77953053146727e-07,44.8641,2.9327200374074047e-06,2.7522981712511643e-08,44.8641,2.9264527204116447e-06,44.8641,5.812122612269507e-06,44.8641,9.776308439234807e-06,0.07607083495351234
2021,7,0.006835,11.202773240363864,1.0658873315194499e-06,16.62362733985576,1.3350863341769485e-06,2.932631348959351e-07,35.307348933161634,2.1807011235482515e-06,3.7980483653393344,5.756469161760161e-07,44.8641,6.763725719864017e-06,1.3742348812991827
2021,8,70.726377,14.007113292020072,1.2014624057767842e-06,44.8641,2.9328087258554574e-06,0.0,20.056748826065235,1.5039195764542352e-06,44.8641,9.040318142291952e-06,44.8641,4.625498882460374e-06,0.0
2021,8,79.040469,9.802847302499451,9.993118698475097e-07,44.8641,2.9328087258554574e-06,0.0,30.993310276780598,1.997204724526168e-06,44.8641,9.509059624607394e-06,44.8641,4.284665808162694e-06,0.0
2021,8,51.586674,25.14937169371141,1.7414272403407212e-06,44.8641,2.924205946394297e-06,8.301238737780098e-08,8.954344920239963,9.446206602146991e-07,44.8641,2.7240650701538208e-06,44.8641,2.851294057066639e-06,0.2977997982425593
2021,8,12.892621,12.574103888200838,1.131102903654574e-06,44.8641,2.791705405002807e-06,2.224010649014234e-07,3.4987662558362285,5.398761461158838e-07,28.18361037189031,1.8773586731530946e-06,3.8464901054535914,5.814367655920626e-07,0.930367412850148
2021,8,73.464846,13.74604076202585,1.1881295757527856e-06,37.35746840061208,2.2862403767315673e-06,0.0,2.0885803677638735,3.7562514032134597e-07,10.086683178690645,1.0128100871355718e-06,3.8981448181264455,5.876106356326429e-07,0.0
2021,8,60.537584,14.678608047659324,1.2357552723573573e-06,34.456226716080955,2.143836291974136e-06,0.0,0.46684454701011113,1.2948513415768104e-07,2.21235626020554,3.894855334212948e-07,10.031400118245088,1.0101810228599179e-06,0.0
2021,9,17.510047,11.769084310254835,1.0928190569116067e-06,14.349228292522483,1.2189340300432659e-06,4.814600216648387e-07,0.23736522520988496,6.63980847758337e-08,3.358612580017154,5.231247107590224e-07,7.742406070966792,8.655824876989594e-07,3.0100180145958175
2021,9,0.899917,11.73986738348768,1.091429604558773e-06,15.653433192914912,1.2855390545312237e-06,3.1546480972525435e-07,0.20073503121461414,5.744055152245986e-08,3.433746707541306,5.321048853635028e-07,3.7955768479865664,5.753515156956055e-07,1.5513374082446079
2021,9,17.035643,4.706869168298713,6.550824401369987e-07,16.342294192234487,1.320718805592329e-06,0.0,44.8641,2.84610098647544e-06,3.7234085412857354,5.667258216676179e-07,44.8641,9.500758871107857e-06,0.0
2021,9,7.445672,10.638327080692068,1.0390442945753462e-06,14.117678376784811,1.2071089036361718e-06,0.0,36.96984077021179,2.2662854759195955e-06,3.6126845638817224,5.534918801452258e-07,44.8641,6.854059186773558e-06,0.0
2021,9,0.756978,8.174661921166077,8.937726166641941e-07,12.288772624666311,1.1175335711024334e-06,3.37016102602182e-09,1.3020161442549094,2.8173363664901827e-07,3.4589561845395416,5.351179702636902e-07,5.375113212012743,7.027282028486297e-07,0.006045302947152415
2021,9,53.474921,9.46476530219182,9.779083910506693e-07,44.8641,2.9328087258554574e-06,0.0,1.726634373905931,3.350945195610307e-07,44.8641,8.070193424575704e-06,3.6247949989102866,5.549393424992375e-07,0.0
2021,10,32.846753,13.360474363955047,1.1684998659170093e-06,44.8641,2.9328087258554574e-06,0.0,2.037892088536503,3.699490796459407e-07,44.8641,4.745017916834478e-06,8.598037979891075,9.213836384485102e-07,0.0
2021,10,6.751391,3.603639360231944,5.524107801074036e-07,15.239537718533827,1.264401641078543e-06,5.114367171068219e-09,44.8641,2.9138885236041066e-06,3.4147160239249925,5.298303016643416e-07,44.8641,9.636938492577116e-06,0.010388718249522831
2021,10,3.240487,4.29680397730568,6.258448150954584e-07,12.209203121981298,1.1137495306521634e-06,7.3907040044337e-10,44.8641,2.854260323696335e-06,3.426332155483002,5.312186839222711e-07,44.8641,8.897669250301703e-06,0.000739070400443385
2021,10,13.328645,14.758492768588814,1.239834940967805e-06,14.41116789498231,1.2220972513571637e-06,8.2775884849659e-10,20.436791638045207,1.5223076480172664e-06,3.293858825374628,5.153852181722662e-07,44.8641,3.2639094481040798e-06,0.0008277588484965912
2021,10,70.261556,12.421802886967813,1.1238600137302289e-06,44.8641,2.9328087258554574e-06,0.0,0.39522635192156824,1.0979629868986926e-07,44.8641,9.299118503179624e-06,3.9443621926232093,5.931346246163199e-07,0.0
2021,10,70.783221,9.894849539978997,1.0036871666181344e-06,44.8641,2.9328087258554574e-06,0.0,0.6102960068421175,1.6892193072534003e-07,44.8641,8.122449769560327e-06,6.607261489891714,7.905803057227239e-07,0.0
2021,11,18.108718,14.346912793365108,1.2188157787791949e-06,44.8641,2.6275726504723396e-06,0.0,15.631435950919837,1.28441566752255e-06,2.5858944151685135,4.313142414474271e-07,44.8641,4.309922549237795e-06,0.0
2021,11,1.418821,13.773247877125026,1.189519028105619e-06,15.219855975696127,1.2633965053339402e-06,1.0613050950366991e-08,0.8509268021014472,2.0971861682981487e-07,2.9221426155182946,4.7095698591852126e-07,4.908603810233421,6.694661087544031e-07,0.025425804224783397
2021,11,25.632104,16.71798393051886,1.339905073187839e-06,14.46847649912738,1.2250239701429195e-06,1.726468455435747e-08,5.901821524660611,7.40282475900112e-07,3.1601497365898696,4.994040521820561e-07,38.55009433402045,2.3476362379666715e-06,0.04534736351493028
2021,11,23.196592,11.672108978857478,1.0882072576128402e-06,44.8641,2.580213019211928e-06,1.4071900424442029e-08,0.2683352555184441,7.49121757889415e-08,23.84417790989666,1.6829556169949191e-06,3.2506072717011847,5.102157097650818e-07,0.03578501505565977
2021,11,0.228304,15.373836669661674,1.2712602143946573e-06,14.252556202702008,1.2139970397683043e-06,6.988649706592646e-08,0.2543557279486084,7.106900970663588e-08,3.1295029214155443,4.957410862249654e-07,8.251527439749688,8.98785501697104e-07,0.25005433485019735
2021,11,18.395778,13.970065305502047,1.1995703855516492e-06,39.7808589195591,2.4109954603264104e-06,5.912563203546e-11,29.551592041467035,1.9361575094495446e-06,7.753276989873187,8.662914488519448e-07,44.8641,6.305677734939434e-06,5.9125632035470795e-05
2021,12,0.670821,15.429987524228064,1.274127807548378e-06,12.428640891104804,1.1241852047064239e-06,4.7566570972536244e-08,8.589435144510617,9.208225933204221e-07,3.0457184831567035,4.857270099390483e-07,44.8641,4.4439457472000564e-06,0.15944323290408163
2021,12,18.241171,3.3649541108407512,5.23882662650289e-07,14.581935957838844,1.2308182820823953e-06,9.69660365381721e-09,44.8641,2.9328087258554574e-06,3.1129437551519983,4.937619030062149e-07,44.8641,9.809688693521198e-06,0.02268105605591872
2021,12,66.444502,3.1566919554134105,4.989907715633559e-07,44.8641,2.9318331529268726e-06,1.5106598985062788e-08,44.8641,2.9328087258554574e-06,44.8641,3.726063499706366e-06,44.8641,9.809688693521198e-06,0.03888392427857152
2021,12,25.988481,10.053988545349018,1.0112552475186746e-06,44.8641,2.640077721647842e-06,2.592658964755392e-08,41.337112072721766,2.4911106917344734e-06,34.80720957746308,2.1586980906960915e-06,44.8641,8.085820109989418e-06,0.07128966072387712
2021,12,93.3663,3.0738323092517006,4.890872281974143e-07,44.8641,2.9328087258554574e-06,0.0,44.8641,2.9090106589611807e-06,44.8641,9.809688693521198e-06,44.8641,9.661929373219846e-06,0.0
2021,12,99.312694,9.810306943376174,9.996666236397226e-07,44.8641,2.9328087258554574e-06,0.0,9.474284687645628,9.785292101870417e-07,44.8641,9.809688693521198e-06,44.8641,2.93456745249437e-06,0.0
2021,12,42.41334,9.086709708454832,9.53253002491878e-07,44.8641,2.9328087258554574e-06,0.0,0.18985575501303678,5.483902371289916e-08,44.8641,4.198054387306325e-06,3.3356274686364102,5.203774862912043e-07,0.0
2022,1,70.248881,7.085372242808784,8.22733169773576e-07,44.8641,2.9328087258554574e-06,0.0,4.623114700573138,6.491107513014161e-07,44.8641,8.836934911529295e-06,40.08162227341736,2.4264786261882443e-06,0.0
2022,1,15.759131,5.995112392176721,7.469341095041025e-07,40.49581654896409,2.447801166268491e-06,2.3650252814187e-10,7.2943454187233545,8.363616279577522e-07,4.084991529995719,6.099429119516796e-07,44.8641,3.2757254673205003e-06,0.00023650252814188318
2022,1,13.748655,4.268194777934073,6.238049807902348e-07,10.52891901450018,1.0338412389562249e-06,1.4456217032672609e-08,44.8641,2.852161363759075e-06,3.157183915766548,4.990495716055635e-07,44.8641,9.444957720358307e-06,0.0369360384813127
2022,1,11.202966,8.712733851340904,9.288636792772462e-07,27.012918641944463,1.8249126327748062e-06,3.75447763425237e-09,1.922259451549064,3.570005662301727e-07,4.80378420219597,6.619924766000165e-07,32.0069189912374,2.040124337859301e-06,0.007002326657844199
2022,1,23.909752,8.07856145848953,8.875052996684344e-07,38.45833087094891,2.342912295037566e-06,0.0,0.48275970147423186,1.3386043092830587e-07,8.440409655748327,9.111037017302234e-07,5.5574081825126616,7.157258239866936e-07,0.0
2022,1,92.310393,3.0951037408036624,4.916296303749397e-07,44.8641,2.5683878928048337e-06,0.0,44.8641,2.9328087258554574e-06,44.8641,3.973077381425659e-06,44.8641,9.809659153473158e-06,0.0
2022,2,29.091185,4.785648123090093,6.606993751803685e-07,23.525367076288767,1.668673150121075e-06,0.0,28.137381814674317,1.8752876712690271e-06,3.049920062656409,4.862291907557461e-07,44.8641,6.539309974896129e-06,0.0
2022,2,7.083099,9.053165207331885,9.510653541065654e-07,10.688679656609924,1.0414388826727825e-06,0.0,20.063469840425007,1.5042447674304304e-06,3.0093871780710115,4.813846228770132e-07,44.8641,4.9501735504795964e-06,0.0
2022,2,78.541839,4.055533609597445,6.064220449718061e-07,35.250496880702926,2.1777744047624957e-06,0.0,0.8348164684531094,2.0714665183627192e-07,44.8641,9.125777501274719e-06,3.5635013685616346,5.476134105850559e-07,0.0
2022,2,47.351775,2.96054956912614,4.755474584612916e-07,44.8641,2.91045923694605e-06,0.0,44.8641,2.83566531242118e-06,44.8641,4.082227858937353e-06,44.8641,9.526960893720274e-06,0.0
2022,2,55.015075,2.3457177842610553,4.044193231226202e-07,44.8641,2.9226686799613756e-06,0.0,5.558925758279177,7.158340270534449e-07,26.124341631758693,1.7851051031208833e-06,39.65871628190911,2.4047076107819875e-06,0.0
2022,3,38.922176,3.610812284825047,5.532681017719177e-07,9.629767983391176,9.886692560811248e-07,0.0,44.8641,2.8126950043753994e-06,1.8554373875608345,3.49517848421749e-07,44.8641,9.457719021112045e-06,0.0
2022,3,61.379743,3.7884040040611886,5.74494203672652e-07,44.8641,2.9328087258554574e-06,0.0,44.8641,2.6222809064051654e-06,44.8641,7.794437076112465e-06,44.8641,8.534090339012412e-06,0.0
2022,3,59.20676,4.424923435361139,6.349797252449386e-07,9.685977687975573,9.923350452673242e-07,0.0,0.4627582235666207,1.2836174714900708e-07,2.5713855179065335,4.296895388051691e-07,9.270676087224354,9.652506097894751e-07,0.0
2022,3,79.150969,4.681991603627749,6.533086711759346e-07,44.8641,2.9318922785589083e-06,5.912563203546e-11,40.851859705776214,2.466130112199487e-06,44.8641,7.99412780086999e-06,44.8641,8.229798304141516e-06,5.9125632035470795e-05
2022,3,66.073024,3.9113330910533364,5.891869232334664e-07,44.8641,2.923614690073942e-06,0.0,44.8641,2.9328087258554574e-06,44.8641,6.586071870945117e-06,44.8641,9.809659153473158e-06,0.0
2022,3,57.725775,3.919742726783182,5.901920589780695e-07,5.559340384357026,7.158635898694626e-07,0.0,4.917499215846195,6.701003506740082e-07,4.846457797562995,6.650351015482451e-07,29.66497193145674,1.940958396585483e-06,0.0
2022,3,93.833518,7.913558777290171,8.767444346379787e-07,19.14513487835764,1.459811854955774e-06,0.0,13.24484993036589,1.1630011821377106e-06,44.8641,4.185322626600631e-06,44.8641,4.956465580712341e-06,0.0
2022,4,99.880791,4.748746402161498,6.580682845547899e-07,1.1705410075845653,2.607440372764262e-07,0.0,35.49283593259763,2.1902499131219803e-06,44.8641,9.663258675381695e-06,44.8641,5.780426140721456e-06,0.0
2022,4,27.720979,7.7481027920215855,8.659540067915051e-07,4.719722576712041,6.559988874335483e-07,0.0,6.625344030507769,7.918695898510604e-07,2.8578831643463225,4.6327657342784726e-07,44.8641,3.0529639650429135e-06,0.0
2022,4,34.682858,6.20035230071216,7.615677034328816e-07,26.322667187322732,1.7939899272202551e-06,8.868844805319e-11,7.969768481874569,8.804102238241779e-07,19.26781516359491,1.4657476437490504e-06,44.8641,4.055553195556282e-06,8.86884480532062e-05
2022,4,54.966128,8.27801524895029,9.00512938716238e-07,35.953394983828794,2.213959291568204e-06,0.0,26.797132575346655,1.8152455919370066e-06,44.8641,3.823545658241844e-06,44.8641,6.5409346775383875e-06,0.0
2022,4,53.370458,5.046862552135198,6.793239492715417e-07,22.040059063504135,1.5998804772478043e-06,7.3907040044337e-10,3.715438046993414,5.657731729474199e-07,18.905159904519618,1.4482008552126641e-06,44.8641,3.019938191333016e-06,0.000739070400443385
2022,4,30.272266,3.5989398579123253,5.518490866030667e-07,22.386496803685233,1.61664259392986e-06,0.0,44.8641,2.921397478872612e-06,22.53720727192516,1.6239346010088935e-06,44.8641,9.640601458534206e-06,0.0
2022,5,49.106666,4.333705698234274,6.284759057210367e-07,44.8641,2.8631587313176724e-06,0.0,7.304771412315623,8.370415727261601e-07,44.8641,4.288978655176688e-06,40.09998454170537,2.427423907725558e-06,0.0
2022,5,75.485867,3.477494824284267,5.373337439383587e-07,12.041361202255105,1.1057675703273748e-06,0.0,44.8641,2.9328087258554574e-06,9.499418339213111,9.801683340502073e-07,44.8641,9.809659153473158e-06,0.0
2022,5,99.980944,6.692928081197217,7.966883288619511e-07,2.491710588494055,4.2076756038042787e-07,0.0,44.8641,2.607410809948245e-06,44.8641,4.879602375709519e-06,44.8641,8.842488440561015e-06,0.0
2022,5,81.642556,3.153476506457881,4.986064549551252e-07,24.812824617366207,1.7263502041716763e-06,0.0,44.8641,2.9328087258554574e-06,7.4049546299140685,8.435751519083743e-07,44.8641,9.80691192900534e-06,0.0
2022,5,100.0,6.079696112057993,7.529649239717206e-07,44.8641,2.9328087258554574e-06,0.0,10.247939208143732,1.0204788461162082e-06,44.8641,9.809688693521198e-06,44.8641,3.7628703995655197e-06,0.0
2022,5,70.068818,5.405514109474908,7.048957851268827e-07,44.8641,2.9328087258554574e-06,0.0,6.495151442063064,7.825868656214916e-07,44.8641,7.28165138216781e-06,39.69486699760113,2.4065686338085743e-06,0.0
2022,6,97.491235,4.116441633441203,6.129849901277434e-07,44.8641,2.918943765143141e-06,0.0,44.8641,2.710437223770053e-06,44.8641,9.327890509971612e-06,44.8641,9.579217238704899e-06,0.0
2022,6,34.932658,3.6033920180045964,5.52381217291386e-07,22.527638105240495,1.623471604429957e-06,1.880786355048326e-07,44.8641,2.9328087258554574e-06,20.02121009574795,1.5022000630317107e-06,44.8641,9.809659153473158e-06,0.7153777879568108
2022,6,47.043121,3.946208345109459,5.933552802919672e-07,19.60888486918208,1.482250032313235e-06,1.3770359701061146e-07,41.05170328411592,2.476417972173659e-06,8.992561745202378,9.471130202922681e-07,44.8641,8.085613329653134e-06,0.4967392290440675
2022,6,87.799877,3.2882780203627506,5.147181896847909e-07,44.8641,2.858635620466959e-06,0.0,44.8641,2.8694260483134327e-06,44.8641,8.364028282440063e-06,44.8641,9.699445234231986e-06,0.0
2022,6,66.563308,4.628919465663028,6.495246307256643e-07,44.8641,2.9328087258554574e-06,0.0,0.5080303859273964,1.408076926924737e-07,44.8641,9.809688693521198e-06,3.4419027148054413,5.330797069488576e-07,0.0
2022,6,85.043859,6.4383476693977,7.785367598270617e-07,20.204000140674832,1.5110442151145091e-06,0.0,22.056556098750853,1.6006786732802832e-06,44.8641,4.311133691207479e-06,44.8641,6.053494344812955e-06,0.0
2022,7,73.768038,4.336193454701369,6.286532826171433e-07,44.8641,2.9328087258554574e-06,0.0,0.97592077006269,2.296735176417863e-07,44.8641,8.705009056977948e-06,8.027314737305263,8.841631779167824e-07,0.0
2022,7,8.50458,2.825500712993921,4.594061609156081e-07,4.917084589768345,6.700707878579907e-07,8.658948811594698e-08,44.8641,2.929024685405188e-06,2.8870470691089873,4.667622990966917e-07,44.8641,9.80221506136681e-06,0.3108115123652526
2022,7,53.422642,6.348373810504387,7.721216287512132e-07,44.8641,2.775859735617301e-06,1.5283975881169197e-08,17.07746517470159,1.3582635819348528e-06,37.02774752876754,2.2692664905137554e-06,44.8641,4.311990352600669e-06,0.03941516585964209
2022,7,33.272183,2.753029440380844,4.5074425582241155e-07,6.668879768681952,7.949736855329226e-07,5.912563203546899e-10,44.8641,2.9328087258554574e-06,2.1516826898372603,3.8269132237185236e-07,44.8641,9.809659153473158e-06,0.000591256320354708
2022,7,87.020892,8.053629734681934,8.858793447874589e-07,44.8641,2.9328087258554574e-06,0.0,0.7975960424379837,2.012045258167071e-07,44.8641,9.754950984501127e-06,3.337357530783348,5.205842666274918e-07,0.0
2022,7,38.957447,5.39058757067233,7.038315237502442e-07,44.8641,2.7672865189721573e-06,1.0621919795172326e-07,34.84999382732398,2.1605097202081384e-06,15.988045070796645,1.3026274984663512e-06,44.8641,7.396444008855348e-06,0.382214637798875
2022,8,94.555026,2.584111097502282,4.311145459866353e-07,44.8641,2.9328087258554574e-06,0.0,44.8641,2.9327791630394396e-06,44.8641,9.78079852653705e-06,44.8641,9.789010659892462e-06,0.0
2022,8,19.228506,7.721357851937075,8.64209800646459e-07,9.181903562992924,9.594611938556024e-07,1.6762116682055968e-07,23.774807850521096,1.6798478945757786e-06,2.7605053806472566,4.516377944996721e-07,44.8641,5.3736005991000615e-06,0.6055644744338655
2022,8,62.095404,2.423862214736585,4.131699166638699e-07,29.635372277901723,1.9397050473716726e-06,0.0,44.8641,2.9323357207991746e-06,44.8641,3.018136248402511e-06,44.8641,9.775274537553371e-06,0.0
2022,8,85.742807,10.125476770417585,1.0146549713607143e-06,44.8641,2.9328087258554574e-06,0.0,14.83606199036094,1.2437963583141814e-06,44.8641,9.540637935963278e-06,44.8641,3.572691570277215e-06,0.0
2022,8,64.171666,3.2858045980892667,5.144225615246137e-07,44.8641,2.562593580865357e-06,5.324263164794144e-08,44.8641,2.86868697791299e-06,15.316489041828506,1.2683315026906873e-06,44.8641,9.612479332799124e-06,0.18317983552570513
2022,8,79.421526,7.8247111797212865,8.709501226985025e-07,44.8641,2.9328087258554574e-06,0.0,22.58262822272956,1.626132257871553e-06,44.8641,9.427588172110166e-06,44.8641,4.071150340921956e-06,0.0
2022,9,43.088901,8.228151801335098,8.97261028954287e-07,39.04350502706432,2.3730368045596386e-06,5.616935043369599e-10,0.06022212778490661,2.223123764533701e-08,1.9285094701348064,3.577004417291209e-07,2.8082056655556826,4.573390237715955e-07,0.0005616935043369725
2022,9,69.831634,9.656512923475686,9.904134622261713e-07,44.8641,2.9328087258554574e-06,0.0,26.139216035903186,1.7857714643673245e-06,44.8641,6.89228400893868e-06,44.8641,6.951275484876666e-06,0.0
2022,9,36.648908,7.961155704559217,8.79848530319841e-07,40.817403916407294,2.4643563432384226e-06,2.3650252814187e-10,0.08662625923670542,3.0154072338090094e-08,7.144505531114988,8.265896242847685e-07,2.714288006150491,4.46113805515995e-07,0.00023650252814188318
2022,9,7.9987,6.170913849184853,7.594687434956225e-07,9.388610218561347,9.729418379596897e-07,2.9562816017735395e-11,0.6122316337364027,1.694540614136593e-07,2.685371253123104,4.4265761989519176e-07,2.719478192591305,4.4673414652485717e-07,2.9562816017735397e-05
2022,9,58.065283,11.512348336747731,1.0806096138962819e-06,44.8641,2.702277886549157e-06,0.0,37.18059534851831,2.2771350293981047e-06,44.8641,3.92826512854738e-06,44.8641,7.940128593050943e-06,0.0
2022,9,0.496661,8.08717423580488,8.880669931727714e-07,8.891788958686359,9.405409916042517e-07,0.0,20.928036687614178,1.546076152095526e-06,2.6043602844110336,4.3338204481030087e-07,44.8641,4.824628346305118e-06,0.0
2022,10,2.062701,13.222471007735733,1.1619369207610722e-06,8.905388080763233,9.414278760847838e-07,0.0,13.4623921152472,1.173643795904095e-06,2.6373350509155333,4.3707455081543255e-07,44.8641,2.7959360070377045e-06,0.0
2022,10,56.969362,9.054071815470342,9.511244797386009e-07,44.8641,2.9242355092103147e-06,0.0,29.545308523734445,1.9358914441053847e-06,44.8641,5.374545880637375e-06,44.8641,6.003276263143165e-06,0.0
2022,10,74.117619,2.7090025239128317,4.4548207457125474e-07,41.33768633587792,2.4911402545504912e-06,0.0,44.8641,2.931921841374925e-06,16.218259799073408,1.3143844375866906e-06,44.8641,9.793766607627072e-06,0.0
2022,10,28.86923,8.079468066627989,8.875644253004699e-07,37.93058303044836,2.315744067117267e-06,0.0,1.7430024640731026,3.369274141541303e-07,8.1192645930552,8.901598076691164e-07,13.588143292856248,1.1800658391440187e-06,0.0
2022,10,51.898766,5.308906233336003,6.980076489947505e-07,44.8641,2.9204514687600443e-06,0.0,40.66694696949637,2.456610885441776e-06,44.8641,2.8619580144094594e-06,44.8641,8.162476534655954e-06,0.0
