m2_area_fmask_deepwatermap,km2_area_fmask_deepwatermap,m2_area_deepwatermap,km2_area_deepwatermap,km2_area_ndwi,m2_area_fmask_ndwi,km2_area_fmask_ndwi,m2_area_mndwi,km2_area_mndwi,m2_area_fmask_mndwi,km2_area_fmask_mndwi,year,month,m2_area_ndwi
30030117.43805492,30.03011743805492,32486175.49901494,32.48617549901494,2.0981311455292504,2818908.317730964,2.818908317730964,10370329.26529236,10.37032926529236,3759758.847838529,3.759758847838529,2020,3,2098131.1455292506
27690447.16637665,27.690447166376654,32693743.569916744,32.69374356991674,15.209678402204602,1382966.582455337,1.382966582455337,30841877.95822308,30.84187795822308,2244058.9828520566,2.2440589828520565,2020,3,15209678.402204603
29768688.012891594,29.768688012891594,31917234.173744243,31.91723417374424,0.6892677876245895,13531114.40568512,13.531114405685122,1641540.4696413616,1.6415404696413616,14838359.998328555,14.838359998328556,2020,4,689267.7876245895
30607329.97677711,30.60732997677711,30857337.25003123,30.85733725003123,0.05130121676463016,18079001.735258967,18.079001735258966,1962345.3913672063,1.9623453913672064,20401932.64638064,20.40193264638064,2020,4,51301.21676463016
29461373.04643783,29.46137304643783,28798198.96791617,28.79819896791617,0.41208367017270103,3182250.9086359264,3.1822509086359263,1683388.8710328543,1.6833888710328546,4457100.915261006,4.457100915261006,2020,4,412083.670172701
31527010.13912192,31.52701013912192,32096148.398046225,32.096148398046225,3.477159054912447,2933917.571437467,2.933917571437467,10708759.749016032,10.708759749016034,3714759.507989323,3.7147595079893234,2020,4,3477159.054912447
31509089.17664368,31.50908917664368,32518964.95234051,32.51896495234051,3.325815542115448,32583066.8565896,32.5830668565896,16489550.216996662,16.489550216996662,32619105.715199683,32.61910571519968,2020,4,3325815.542115448
31548475.907365087,31.548475907365088,30866593.13175076,30.86659313175076,0.039583664375012144,32698962.31173733,32.698962311737326,3653217.741237128,3.653217741237128,32698962.31173733,32.698962311737326,2020,4,39583.664375012144
31855495.47333844,31.85549547333844,31714589.44418261,31.71458944418261,1.7310468152057548,25071820.37436404,25.07182037436404,3184909.512959621,3.1849095129596208,27228539.28184137,27.22853928184137,2020,5,1731046.8152057547
31976609.67030676,31.97660967030676,32694728.23818478,32.69472823818478,8.172845091518365,11428453.786122909,11.428453786122908,31804194.25657381,31.80419425657381,12454675.05506912,12.45467505506912,2020,5,8172845.091518365
31966270.65349239,31.96627065349239,32635057.34114185,32.63505734114185,32.696500641067246,32698962.31173733,32.698962311737326,32698962.31173733,32.698962311737326,32698962.31173733,32.698962311737326,2020,5,32696500.641067244
31773374.13978431,31.77337413978431,32591239.603214286,32.591239603214284,9.050972252952091,27567363.63287226,27.56736363287226,25643518.770785227,25.643518770785228,28901392.202406254,28.901392202406253,2020,5,9050972.252952091
31578606.75636696,31.57860675636696,32409469.840935003,32.409469840935,1.7734860175580687,32696796.04154765,32.69679604154765,6514959.12862762,6.51495912862762,32698371.51077651,32.69837151077651,2020,5,1773486.0175580687
