Estado,Nome,Capacidade (hm³),Cota (m),Volume Útil (hm³),Volume (%),Data da Medição
Paraíba,LAGOA DO ARROZ,"80,39","96,45","28,49","35,44",04/10/2021
Paraíba,LAGOA DO ARROZ,"80,39","96,44","28,43","35,37",05/10/2021
Paraíba,LAGOA DO ARROZ,"80,39","96,42","28,31","35,22",06/10/2021
Paraíba,LAGOA DO ARROZ,"80,39","96,41","28,25","35,14",07/10/2021
Paraíba,LAGOA DO ARROZ,"80,39","96,39","28,13","34,99",08/10/2021
Paraíba,LAGOA DO ARROZ,"80,39","96,38","28,07","34,92",09/10/2021
Paraíba,LAGOA DO ARROZ,"80,39","96,36","27,94","34,76",10/10/2021
Paraíba,LAGOA DO ARROZ,"80,39","96,34","27,82","34,61",11/10/2021
Paraíba,LAGOA DO ARROZ,"80,39","96,33","27,76","34,53",12/10/2021
Paraíba,LAGOA DO ARROZ,"80,39","96,32","27,7","34,46",13/10/2021
Paraíba,LAGOA DO ARROZ,"80,39","96,31","27,64","34,38",14/10/2021
Paraíba,LAGOA DO ARROZ,"80,39","96,3","27,58","34,31",15/10/2021
Paraíba,LAGOA DO ARROZ,"80,39","96,29","27,52","34,23",16/10/2021
Paraíba,LAGOA DO ARROZ,"80,39","96,27","27,4","34,08",17/10/2021
Paraíba,LAGOA DO ARROZ,"80,39","96,26","27,34","34,01",18/10/2021
Paraíba,LAGOA DO ARROZ,"80,39","96,25","27,28","33,93",19/10/2021
Paraíba,LAGOA DO ARROZ,"80,39","96,23","27,17","33,8",20/10/2021
Paraíba,LAGOA DO ARROZ,"80,39","96,22","27,11","33,72",21/10/2021
Paraíba,LAGOA DO ARROZ,"80,39","96,21","27,05","33,65",22/10/2021
Paraíba,LAGOA DO ARROZ,"80,39","96,21","27,05","33,65",23/10/2021
Paraíba,LAGOA DO ARROZ,"80,39","96,19","26,93","33,5",24/10/2021
Paraíba,LAGOA DO ARROZ,"80,39","96,18","26,87","33,42",25/10/2021
Paraíba,LAGOA DO ARROZ,"80,39","96,17","26,81","33,35",26/10/2021
Paraíba,LAGOA DO ARROZ,"80,39","96,16","26,75","33,28",27/10/2021
Paraíba,LAGOA DO ARROZ,"80,39","96,15","26,69","33,2",28/10/2021
Paraíba,LAGOA DO ARROZ,"80,39","96,13","26,58","33,06",29/10/2021
Paraíba,LAGOA DO ARROZ,"80,39","96,12","26,52","32,99",30/10/2021
Paraíba,LAGOA DO ARROZ,"80,39","96,11","26,46","32,91",31/10/2021
Paraíba,LAGOA DO ARROZ,"80,39","96,1","26,4","32,84",01/11/2021
Paraíba,LAGOA DO ARROZ,"80,39","96,08","26,29","32,7",02/11/2021
Paraíba,LAGOA DO ARROZ,"80,39","96,07","26,23","32,63",03/11/2021
Paraíba,LAGOA DO ARROZ,"80,39","96,06","26,17","32,55",04/11/2021
Paraíba,LAGOA DO ARROZ,"80,39","96,05","26,11","32,48",05/11/2021
Paraíba,LAGOA DO ARROZ,"80,39","96,04","26,06","32,42",06/11/2021
Paraíba,LAGOA DO ARROZ,"80,39","96,02","25,94","32,27",07/11/2021
Paraíba,LAGOA DO ARROZ,"80,39","96,01","25,89","32,21",08/11/2021
Paraíba,LAGOA DO ARROZ,"80,39","96,02","25,94","32,27",09/11/2021
Paraíba,LAGOA DO ARROZ,"80,39","96,01","25,89","32,21",10/11/2021
Paraíba,LAGOA DO ARROZ,"80,39",96,"25,83","32,13",11/11/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,99","25,77","32,06",12/11/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,98","25,71","31,98",13/11/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,99","25,77","32,06",14/11/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,99","25,77","32,06",15/11/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,98","25,71","31,98",16/11/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,96","25,6","31,84",17/11/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,95","25,54","31,77",18/11/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,94","25,49","31,71",19/11/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,93","25,43","31,63",20/11/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,91","25,32","31,5",21/11/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,9","25,26","31,42",22/11/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,89","25,21","31,36",23/11/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,88","25,15","31,28",24/11/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,87","25,09","31,21",25/11/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,86","25,04","31,15",26/11/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,85","24,98","31,07",27/11/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,83","24,87","30,94",28/11/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,82","24,81","30,86",29/11/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,81","24,76","30,8",30/11/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,8","24,7","30,73",01/12/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,79","24,65","30,66",02/12/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,88","25,15","31,28",03/12/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,77","24,54","30,53",04/12/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,76","24,48","30,45",05/12/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,75","24,43","30,39",06/12/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,74","24,37","30,31",07/12/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,72","24,27","30,19",08/12/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,72","24,27","30,19",09/12/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,7","24,16","30,05",10/12/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,69","24,1","29,98",11/12/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,68","24,05","29,92",12/12/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,67","23,99","29,84",13/12/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,66","23,94","29,78",14/12/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,64","23,83","29,64",15/12/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,63","23,78","29,58",16/12/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,62","23,73","29,52",17/12/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,61","23,67","29,44",18/12/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,59","23,57","29,32",19/12/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,58","23,51","29,24",20/12/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,57","23,46","29,18",21/12/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,56","23,41","29,12",22/12/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,55","23,35","29,05",23/12/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,53","23,25","28,92",24/12/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,52","23,2","28,86",25/12/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,53","23,25","28,92",26/12/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,54","23,3","28,98",27/12/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,54","23,3","28,98",28/12/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,53","23,25","28,92",29/12/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,52","23,2","28,86",30/12/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,56","23,41","29,12",31/12/2021
Paraíba,LAGOA DO ARROZ,"80,39","95,74","24,37","30,31",01/01/2022
Paraíba,LAGOA DO ARROZ,"80,39","96,18","26,87","33,42",02/01/2022
Paraíba,LAGOA DO ARROZ,"80,39","96,38","28,07","34,92",03/01/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,18","33,24","41,35",04/01/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,25","33,72","41,95",05/01/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,28","33,93","42,21",06/01/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,29",34,"42,29",07/01/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,29",34,"42,29",08/01/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,29",34,"42,29",09/01/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,29",34,"42,29",10/01/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,29",34,"42,29",11/01/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,28","33,93","42,21",12/01/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,29",34,"42,29",13/01/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,3","34,07","42,38",14/01/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,3","34,07","42,38",15/01/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,34","34,35","42,73",16/01/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,33","34,28","42,64",17/01/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,41","34,84","43,34",18/01/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,41","34,84","43,34",19/01/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,4","34,77","43,25",20/01/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,4","34,77","43,25",21/01/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,39","34,7","43,16",22/01/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,39","34,7","43,16",23/01/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,38","34,63","43,08",24/01/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,38","34,63","43,08",25/01/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,37","34,56","42,99",26/01/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,36","34,49","42,9",27/01/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,4","34,77","43,25",28/01/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,43","34,98","43,51",29/01/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,45","35,12","43,69",30/01/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,45","35,12","43,69",31/01/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,45","35,12","43,69",01/02/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,45","35,12","43,69",02/02/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,44","35,05","43,6",03/02/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,44","35,05","43,6",04/02/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,46","35,19","43,77",05/02/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,46","35,19","43,77",06/02/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,46","35,19","43,77",07/02/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,47","35,27","43,87",08/02/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,47","35,27","43,87",09/02/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,47","35,27","43,87",10/02/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,48","35,34","43,96",11/02/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,47","35,27","43,87",12/02/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,48","35,34","43,96",13/02/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,47","35,27","43,87",14/02/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,46","35,19","43,77",15/02/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,46","35,19","43,77",16/02/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,45","35,12","43,69",17/02/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,44","35,05","43,6",18/02/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,44","35,05","43,6",19/02/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,46","35,19","43,77",20/02/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,45","35,12","43,69",21/02/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,46","35,19","43,77",22/02/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,47","35,27","43,87",23/02/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,47","35,27","43,87",24/02/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,48","35,34","43,96",25/02/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,46","35,19","43,77",26/02/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,5","35,48","44,13",27/02/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,5","35,48","44,13",28/02/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,51","35,55","44,22",01/03/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,51","35,55","44,22",02/03/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,52","35,63","44,32",03/03/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,62","36,35","45,22",04/03/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,77","37,46","46,6",05/03/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,79","37,61","46,78",07/03/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,79","37,61","46,78",08/03/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,8","37,68","46,87",09/03/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,8","37,68","46,87",10/03/2022
Paraíba,LAGOA DO ARROZ,"80,39","97,89","38,36","47,72",11/03/2022
Paraíba,LAGOA DO ARROZ,"80,39","98,04","39,52","49,16",12/03/2022
Paraíba,LAGOA DO ARROZ,"80,39","98,37","42,15","52,43",13/03/2022
Paraíba,LAGOA DO ARROZ,"80,39","98,44","42,72","53,14",14/03/2022
Paraíba,LAGOA DO ARROZ,"80,39","98,47","42,97","53,45",15/03/2022
Paraíba,LAGOA DO ARROZ,"80,39","98,66","44,56","55,43",16/03/2022
Paraíba,LAGOA DO ARROZ,"80,39","98,87","46,38","57,69",17/03/2022
Paraíba,LAGOA DO ARROZ,"80,39","99,2","49,34","61,38",18/03/2022
Paraíba,LAGOA DO ARROZ,"80,39","99,25","49,8","61,95",19/03/2022
Paraíba,LAGOA DO ARROZ,"80,39","99,29","50,17","62,41",20/03/2022
Paraíba,LAGOA DO ARROZ,"80,39","99,31","50,36","62,64",21/03/2022
Paraíba,LAGOA DO ARROZ,"80,39","99,32","50,45","62,76",22/03/2022
Paraíba,LAGOA DO ARROZ,"80,39","99,47","51,87","64,52",23/03/2022
Paraíba,LAGOA DO ARROZ,"80,39","99,57","52,84","65,73",24/03/2022
Paraíba,LAGOA DO ARROZ,"80,39","99,63","53,42","66,45",25/03/2022
Paraíba,LAGOA DO ARROZ,"80,39","99,67","53,81","66,94",26/03/2022
Paraíba,LAGOA DO ARROZ,"80,39","99,69","54,01","67,18",27/03/2022
Paraíba,LAGOA DO ARROZ,"80,39","99,71","54,21","67,43",28/03/2022
Paraíba,LAGOA DO ARROZ,"80,39","99,73","54,4","67,67",29/03/2022
Paraíba,LAGOA DO ARROZ,"80,39","99,74","54,5","67,79",30/03/2022
Paraíba,LAGOA DO ARROZ,"80,39","99,74","54,5","67,79",31/03/2022
Paraíba,LAGOA DO ARROZ,"80,39","99,74","54,5","67,79",01/04/2022
Paraíba,LAGOA DO ARROZ,"80,39","99,76","54,7","68,04",02/04/2022
Paraíba,LAGOA DO ARROZ,"80,39","99,77","54,8","68,17",03/04/2022
Paraíba,LAGOA DO ARROZ,"80,39","99,78","54,9","68,29",04/04/2022
Paraíba,LAGOA DO ARROZ,"80,39","99,78","54,9","68,29",05/04/2022
Paraíba,LAGOA DO ARROZ,"80,39","99,78","54,9","68,29",06/04/2022
Paraíba,LAGOA DO ARROZ,"80,39","99,78","54,9","68,29",07/04/2022
Paraíba,LAGOA DO ARROZ,"80,39","99,81","55,2","68,67",08/04/2022
Paraíba,LAGOA DO ARROZ,"80,39","99,81","55,2","68,67",09/04/2022
Paraíba,LAGOA DO ARROZ,"80,39","99,81","55,2","68,67",10/04/2022
Paraíba,LAGOA DO ARROZ,"80,39","99,81","55,2","68,67",11/04/2022
Paraíba,LAGOA DO ARROZ,"80,39","99,87","55,8","69,41",12/04/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,02","57,33","71,31",13/04/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,07","57,85","71,96",14/04/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,08","57,95","72,09",15/04/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,09","58,06","72,22",16/04/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,16","58,79","73,13",17/04/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,33","60,58","75,36",18/04/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,4","61,34","76,3",19/04/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,47","62,09","77,24",20/04/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,49","62,31","77,51",21/04/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,51","62,53","77,78",22/04/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,53","62,75","78,06",23/04/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,58","63,3","78,74",24/04/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,65","64,08","79,71",25/04/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,68","64,41","80,12",26/04/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,69","64,52","80,26",27/04/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,71","64,75","80,54",28/04/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,71","64,75","80,54",29/04/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,72","64,86","80,68",30/04/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,72","64,86","80,68",01/05/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,72","64,86","80,68",02/05/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,72","64,86","80,68",03/05/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,72","64,86","80,68",04/05/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,72","64,86","80,68",05/05/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,72","64,86","80,68",06/05/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,71","64,75","80,54",07/05/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,71","64,75","80,54",08/05/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,71","64,75","80,54",09/05/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,71","64,75","80,54",10/05/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,7","64,63","80,4",11/05/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,7","64,63","80,4",12/05/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,71","64,75","80,54",13/05/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,74","65,08","80,96",14/05/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,77","65,42","81,38",15/05/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,78","65,54","81,53",16/05/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,78","65,54","81,53",17/05/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,78","65,54","81,53",18/05/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,77","65,42","81,38",19/05/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,77","65,42","81,38",20/05/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,77","65,42","81,38",21/05/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,77","65,42","81,38",22/05/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,76","65,31","81,24",23/05/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,76","65,31","81,24",24/05/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,75","65,2","81,1",25/05/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,75","65,2","81,1",26/05/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,75","65,2","81,1",27/05/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,75","65,2","81,1",28/05/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,74","65,08","80,96",29/05/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,74","65,08","80,96",30/05/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,73","64,97","80,82",31/05/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,74","65,08","80,96",01/06/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,75","65,2","81,1",02/06/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,76","65,31","81,24",03/06/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,79","65,65","81,66",04/06/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,82","65,99","82,09",05/06/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,82","65,99","82,09",06/06/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,82","65,99","82,09",07/06/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,82","65,99","82,09",08/06/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,82","65,99","82,09",09/06/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,83","66,1","82,22",10/06/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,85","66,33","82,51",11/06/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,88","66,67","82,93",12/06/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,88","66,67","82,93",13/06/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,88","66,67","82,93",14/06/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,88","66,67","82,93",15/06/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,89","66,79","83,08",16/06/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,89","66,79","83,08",17/06/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,89","66,79","83,08",18/06/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,88","66,67","82,93",19/06/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,88","66,67","82,93",20/06/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,88","66,67","82,93",21/06/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,88","66,67","82,93",22/06/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,88","66,67","82,93",23/06/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,88","66,67","82,93",24/06/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,87","66,56","82,8",25/06/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,87","66,56","82,8",26/06/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,86","66,45","82,66",27/06/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,86","66,45","82,66",28/06/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,85","66,33","82,51",29/06/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,85","66,33","82,51",30/06/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,85","66,33","82,51",01/07/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,84","66,22","82,37",02/07/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,84","66,22","82,37",03/07/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,83","66,1","82,22",04/07/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,84","66,22","82,37",05/07/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,84","66,22","82,37",06/07/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,83","66,1","82,22",07/07/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,83","66,1","82,22",08/07/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,82","65,99","82,09",09/07/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,81","65,88","81,95",10/07/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,81","65,88","81,95",11/07/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,81","65,88","81,95",12/07/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,8","65,76","81,8",13/07/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,8","65,76","81,8",14/07/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,79","65,65","81,66",15/07/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,79","65,65","81,66",16/07/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,78","65,54","81,53",17/07/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,77","65,42","81,38",18/07/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,77","65,42","81,38",19/07/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,76","65,31","81,24",20/07/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,75","65,2","81,1",21/07/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,75","65,2","81,1",22/07/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,74","65,08","80,96",23/07/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,74","65,08","80,96",24/07/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,73","64,97","80,82",25/07/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,72","64,86","80,68",26/07/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,71","64,75","80,54",27/07/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,7","64,63","80,4",28/07/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,7","64,63","80,4",29/07/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,69","64,52","80,26",30/07/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,69","64,52","80,26",31/07/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,68","64,41","80,12",01/08/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,67","64,3","79,99",02/08/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,66","64,19","79,85",03/08/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,66","64,19","79,85",04/08/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,67","64,3","79,99",05/08/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,66","64,19","79,85",06/08/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,64","63,96","79,56",07/08/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,63","63,85","79,43",08/08/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,62","63,74","79,29",09/08/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,61","63,63","79,15",10/08/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,6","63,52","79,01",11/08/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,59","63,41","78,88",12/08/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,58","63,3","78,74",13/08/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,57","63,19","78,6",14/08/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,55","62,97","78,33",15/08/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,54","62,86","78,19",16/08/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,53","62,75","78,06",17/08/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,52","62,64","77,92",18/08/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,51","62,53","77,78",19/08/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,5","62,42","77,65",20/08/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,48","62,2","77,37",21/08/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,47","62,09","77,24",22/08/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,46","61,99","77,11",23/08/2022
Paraíba,LAGOA DO ARROZ,"80,39","100,44","61,77","76,84",24/08/2022
